nct_id,overall_status,number_of_arms,intervention_count,has_multiple_intervention_types,log_enrollment,log_duration,high_enroll_flag_975,high_enroll_flag_99,has_dmc,has_expanded_access,healthy_volunteers,is_fda_regulated_drug,is_fda_regulated_device,phase_grouped,intervention_grouped,condt_grouped,allocation_grouped,masking_grouped,model_grouped,purpose_grouped,sponsor_grouped,elig_gender_grouped,elig_age_grouped
NCT03758690,1,1.0,1,0,2.3978952727983707,6.075346031088684,0,0,-1,0,1.0,0,1,not applicable,device,musculoskeletal_disorders,non_randomized,unknown,single_group,treatment,Industry,female,adult
NCT03809065,1,2.0,1,0,3.713572066704308,4.844187086458591,0,0,1,0,0.0,0,0,4,drug,others,randomized,triple,parallel,supportive_care,Other,all,adult
NCT01882218,0,2.0,1,0,0.0,6.410174881966167,0,0,0,0,0.0,0,0,4,drug,cancers,randomized,single,parallel,treatment,Other,all,mixed
NCT00284115,0,2.0,1,0,4.812184355372417,7.543273346705446,0,0,0,0,0.0,-1,-1,not applicable,device,neurological_disorders,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT00585390,1,2.0,3,1,0.0,6.508769136971682,0,0,0,0,0.0,-1,-1,2,Multiple,Multiple,randomized,triple,parallel,treatment,Other,all,mixed
NCT03705559,1,4.0,1,0,2.3978952727983707,7.438971592395862,0,0,0,0,0.0,1,0,1,drug,others,randomized,double,sequential,research,Multiple,all,adult
NCT00984750,1,2.0,1,0,5.438079308923196,7.441906728051625,0,0,0,0,0.0,-1,-1,3,drug,Multiple,randomized,quadruple,parallel,treatment,Multiple,all,mixed
NCT00112086,1,2.0,1,0,4.04305126783455,7.30854279753919,0,0,1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,female,mixed
NCT00900887,1,3.0,1,0,4.442651256490317,7.834392302910435,0,0,0,0,0.0,-1,-1,2,drug,Multiple,randomized,double,parallel,treatment,Government,all,mixed
NCT01781936,1,1.0,1,0,2.8903717578961645,7.690286020676768,0,0,0,0,0.0,-1,-1,1,drug,others,non_randomized,unknown,single_group,treatment,Other,all,unknown
NCT03495921,0,3.0,2,1,3.49650756146648,7.130098510125578,0,0,1,1,0.0,1,0,3,Multiple,Multiple,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT05787717,1,2.0,1,0,4.110873864173311,6.008813185442595,0,0,0,0,0.0,0,0,not applicable,other,others,randomized,unknown,parallel,supportive_care,Other,all,child
NCT04879238,1,1.0,1,0,3.784189633918261,6.198478716492308,0,0,1,0,1.0,0,0,not applicable,behavioral,mental_disorders,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT04551326,1,1.0,1,0,4.51085950651685,6.516193076042964,0,0,0,0,0.0,0,0,not applicable,other,pain_disorders,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT00504322,0,2.0,1,0,0.0,0.0,0,0,1,0,0.0,-1,-1,1,genetic,cancers,randomized,quadruple,parallel,treatment,Other,all,mixed
NCT04521595,1,1.0,1,0,2.8903717578961645,5.857933154483459,0,0,0,0,1.0,0,0,not applicable,behavioral,endocrine/metabolic_disorders,non_randomized,unknown,single_group,treatment,Other,all,child
NCT05821712,1,2.0,1,0,4.394449154672439,5.303304908059076,0,0,0,0,1.0,0,0,3,drug,others,randomized,triple,parallel,prevention,Industry,all,mixed
NCT04172844,0,2.0,1,0,2.833213344056216,6.655440350367647,0,0,1,0,0.0,1,0,1,drug,cancers,non_randomized,unknown,sequential,treatment,Other,all,adult
NCT00168389,1,3.0,2,1,6.20455776256869,7.892825526251117,0,0,0,0,0.0,-1,-1,3,Multiple,endocrine/metabolic_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT02717338,1,8.0,1,0,7.855932199718614,7.426549072397305,0,0,1,0,0.0,-1,-1,3,behavioral,others,randomized,unknown,factorial,treatment,Multiple,all,mixed
NCT05720312,1,2.0,1,0,3.1354942159291497,5.905361848054571,0,0,1,0,0.0,0,1,not applicable,device,others,randomized,unknown,parallel,treatment,Other,all,adult
NCT00679029,0,1.0,3,1,2.772588722239781,6.836259277277067,0,0,1,0,0.0,-1,-1,2,Multiple,cancers,non_randomized,unknown,single_group,treatment,Multiple,female,adult
NCT02146716,1,2.0,1,0,3.784189633918261,6.915723448631314,0,0,0,0,0.0,-1,-1,not applicable,other,others,randomized,unknown,parallel,supportive_care,Other,all,mixed
NCT01467466,1,4.0,1,0,8.552174160311482,7.294377299288821,1,0,1,0,0.0,1,0,3,drug,Multiple,randomized,double,factorial,prevention,Multiple,all,adult
NCT00000118,1,2.0,1,0,5.384495062789089,6.056784013228625,0,0,-1,0,-1.0,-1,-1,3,device,Multiple,randomized,unknown,unknown,treatment,Government,all,unknown
NCT01740037,1,2.0,1,0,7.226936018493289,7.655864017616056,0,0,1,0,0.0,-1,-1,not applicable,other,cardiovascular_diseases,randomized,single,parallel,treatment,Multiple,all,adult
NCT06631469,1,2.0,1,0,4.060443010546419,5.003946305945459,0,0,0,0,1.0,0,0,not applicable,behavioral,others,randomized,single,parallel,other,Multiple,all,adult
NCT03745625,1,2.0,1,0,2.833213344056216,5.442417710521793,0,0,-1,0,1.0,0,0,1,drug,others,randomized,unknown,crossover,treatment,Industry,all,adult
NCT03659539,1,2.0,1,0,4.795790545596741,7.440733707389261,0,0,1,0,0.0,0,0,not applicable,drug,others,randomized,double,parallel,other,Other,all,adult
NCT04840238,1,2.0,1,0,4.7535901911063645,7.697121317282625,0,0,0,0,0.0,0,0,2,drug,Multiple,randomized,quadruple,parallel,treatment,Multiple,female,adult
NCT02044549,1,2.0,1,0,5.707110264748875,6.3080984415095305,0,0,0,0,1.0,-1,-1,4,drug,others,randomized,double,parallel,prevention,Other,female,adult
NCT01422876,1,5.0,1,0,7.24850407237061,6.637258031284457,0,0,-1,0,0.0,-1,-1,3,drug,endocrine/metabolic_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT02993484,1,8.0,3,1,3.688879454113936,6.654152520183219,0,0,0,0,0.0,-1,-1,not applicable,Multiple,cardiovascular_diseases,randomized,single,parallel,research,Other,all,mixed
NCT03653130,1,3.0,1,0,5.198497031265826,5.817111159963204,0,0,0,0,0.0,0,0,not applicable,behavioral,others,non_randomized,unknown,parallel,treatment,Other,all,adult
NCT05042934,0,1.0,2,1,0.0,5.857933154483459,0,0,0,0,0.0,1,0,1,Multiple,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,mixed
NCT01056809,0,2.0,1,0,2.772588722239781,6.747586526829315,0,0,0,0,0.0,-1,-1,not applicable,procedure,cancers,randomized,unknown,parallel,treatment,Multiple,all,unknown
NCT01675206,1,3.0,1,0,5.111987788356544,5.820082930352362,0,0,0,0,0.0,-1,-1,3,dietary_supplement,cardiovascular_diseases,randomized,single,parallel,prevention,Other,all,adult
NCT05993507,1,1.0,1,0,4.110873864173311,5.424950017481403,0,0,-1,0,1.0,0,0,not applicable,behavioral,mental_disorders,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT01977625,1,2.0,2,1,2.9444389791664403,6.748759547491679,0,0,0,0,1.0,-1,-1,4,Multiple,Multiple,randomized,double,crossover,treatment,Multiple,female,adult
NCT02730013,1,2.0,1,0,4.31748811353631,5.0369526024136295,0,0,0,0,1.0,-1,-1,not applicable,behavioral,neurological_disorders,randomized,unknown,parallel,prevention,Multiple,all,unknown
NCT00475319,1,3.0,1,0,5.733341276897746,5.986452005284438,0,0,0,0,0.0,-1,-1,2,drug,opthamological_disorders,randomized,double,parallel,prevention,Industry,all,adult
NCT01188720,1,3.0,1,0,3.970291913552122,6.912742820493176,0,0,0,0,0.0,-1,-1,not applicable,behavioral,others,randomized,unknown,crossover,supportive_care,Multiple,female,adult
NCT03596203,1,1.0,1,0,2.8903717578961645,5.605802066295998,0,0,0,0,0.0,0,1,1,device,endocrine/metabolic_disorders,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT01405391,1,1.0,1,0,3.7612001156935615,7.328437352895162,0,0,0,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT02244944,0,1.0,1,0,1.0986122886681098,5.902633333401366,0,0,1,0,0.0,-1,-1,2,drug,gastrointestinal_disorders,non_randomized,unknown,single_group,treatment,Other,all,mixed
NCT00086047,1,2.0,1,0,4.74493212836325,7.692569648067906,0,0,1,0,0.0,-1,-1,3,behavioral,musculoskeletal_disorders,randomized,single,parallel,treatment,Multiple,all,mixed
NCT04631107,1,6.0,1,0,3.49650756146648,5.081404364984463,0,0,0,0,0.0,1,0,2,drug,respiratory_disorders,randomized,quadruple,crossover,treatment,Industry,all,adult
NCT04150354,1,1.0,1,0,4.68213122712422,7.071573364211532,0,0,0,0,1.0,0,0,not applicable,behavioral,Multiple,non_randomized,unknown,single_group,prevention,Government,all,mixed
NCT02691208,1,2.0,1,0,3.8918202981106265,7.367708572374371,0,0,0,0,0.0,-1,-1,not applicable,other,pain_disorders,randomized,unknown,parallel,treatment,Other,female,adult
NCT01509079,1,2.0,1,0,4.762173934797756,6.999422467507961,0,0,1,0,0.0,-1,-1,2,drug,musculoskeletal_disorders,randomized,triple,parallel,supportive_care,Other,female,adult
NCT03852173,1,2.0,1,0,7.303843225277705,6.643789733147672,0,0,-1,0,1.0,0,0,not applicable,behavioral,others,non_randomized,single,parallel,prevention,Multiple,all,unknown
NCT02225639,1,2.0,1,0,4.110873864173311,5.613128106388071,0,0,0,0,0.0,-1,-1,3,drug,mental_disorders,randomized,triple,crossover,treatment,Industry,all,adult
NCT00249275,1,2.0,1,0,5.525452939131784,5.365976015021851,0,0,-1,0,0.0,-1,-1,not applicable,device,others,randomized,single,parallel,treatment,Multiple,all,mixed
NCT01292070,0,1.0,1,0,1.6094379124341005,3.4657359027997265,0,0,1,0,0.0,-1,-1,1,biological,others,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT01115946,1,2.0,1,0,3.218875824868201,3.4657359027997265,0,0,0,0,1.0,-1,-1,1,drug,others,randomized,unknown,crossover,other,Industry,male,adult
NCT02759146,1,3.0,1,0,5.8522024797744745,7.154615356913663,0,0,1,0,0.0,-1,-1,not applicable,other,cancers,randomized,single,parallel,supportive_care,Multiple,all,adult
NCT05687279,1,2.0,2,1,4.394449154672439,6.53813982376767,0,0,0,0,1.0,1,0,2,Multiple,infectious_diseases,randomized,quadruple,parallel,prevention,Industry,all,child
NCT01225042,1,2.0,1,0,3.713572066704308,5.209486152841421,0,0,0,0,1.0,-1,-1,not applicable,dietary_supplement,Multiple,randomized,triple,parallel,prevention,Multiple,male,adult
NCT02926469,1,2.0,1,0,3.367295829986474,5.147494476813453,0,0,0,0,1.0,0,0,not applicable,device,pain_disorders,randomized,unknown,crossover,treatment,Other,female,adult
NCT03283787,1,3.0,1,0,4.110873864173311,6.904750769961838,0,0,0,0,0.0,0,1,not applicable,device,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT04792853,1,2.0,1,0,3.713572066704308,6.721425700790643,0,0,0,0,0.0,0,0,not applicable,behavioral,Multiple,randomized,unknown,parallel,supportive_care,Other,all,adult
NCT04812678,1,3.0,1,0,5.241747015059643,6.755768921984255,0,0,0,0,0.0,0,0,not applicable,procedure,pain_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT02021955,1,2.0,1,0,6.576469569048224,7.280008252884188,0,0,1,0,0.0,0,0,not applicable,behavioral,respiratory_disorders,randomized,unknown,crossover,research,Government,all,unknown
NCT04022382,1,1.0,1,0,2.8903717578961645,3.688879454113936,0,0,-1,0,1.0,0,1,not applicable,device,opthamological_disorders,non_randomized,unknown,single_group,research,Other,all,mixed
NCT02074007,0,2.0,1,0,5.187385805840755,5.209486152841421,0,0,0,0,0.0,-1,-1,3,drug,others,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT05948293,0,2.0,2,1,0.0,6.3080984415095305,0,0,0,0,0.0,0,0,not applicable,Multiple,reproductive_health,randomized,double,parallel,treatment,Other,female,adult
NCT05446662,1,2.0,1,0,4.110873864173311,6.07993319509559,0,0,1,0,0.0,0,0,not applicable,other,others,randomized,double,parallel,supportive_care,Other,all,mixed
NCT01910077,1,2.0,1,0,3.9318256327243257,4.532599493153256,0,0,0,0,1.0,-1,-1,not applicable,drug,others,randomized,unknown,crossover,treatment,Industry,male,adult
NCT04094948,0,2.0,1,0,0.0,6.9985096422506015,0,0,1,0,0.0,1,0,2,drug,others,randomized,quadruple,parallel,treatment,Other,all,adult
NCT05023148,1,2.0,1,0,3.555348061489413,4.584967478670572,0,0,0,0,1.0,0,0,not applicable,procedure,endocrine/metabolic_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT00003622,0,1.0,1,0,0.0,8.796490207333578,0,0,-1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,male,mixed
NCT01501084,1,2.0,1,0,3.555348061489413,6.061456918928017,0,0,0,0,1.0,-1,-1,1,drug,endocrine/metabolic_disorders,randomized,triple,crossover,research,Multiple,female,adult
NCT02652143,0,2.0,2,1,3.58351893845611,5.030437921392435,0,0,1,0,1.0,-1,-1,not applicable,Multiple,Multiple,randomized,unknown,parallel,treatment,Industry,female,adult
NCT00350168,1,2.0,1,0,6.473890696352274,5.720311776607412,0,0,-1,0,-1.0,-1,-1,3,drug,cardiovascular_diseases,randomized,double,parallel,treatment,Industry,all,adult
NCT04198376,1,2.0,1,0,3.295836866004329,5.8522024797744745,0,0,0,0,1.0,0,0,not applicable,procedure,others,randomized,unknown,parallel,treatment,Other,all,adult
NCT00281957,1,2.0,1,0,4.700480365792417,7.1308988302963465,0,0,-1,0,0.0,-1,-1,2,drug,cancers,randomized,unknown,parallel,treatment,Government,all,adult
NCT04652804,1,3.0,1,0,8.006700845440367,7.273092595999522,1,0,1,0,0.0,0,0,not applicable,behavioral,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT05454098,1,2.0,1,0,3.713572066704308,3.4339872044851463,0,0,-1,0,1.0,0,0,1,drug,cancers,non_randomized,unknown,parallel,other,Industry,all,adult
NCT02104362,1,1.0,1,0,3.58351893845611,7.891330757661889,0,0,1,0,0.0,-1,-1,not applicable,radiation,cancers,non_randomized,unknown,single_group,treatment,Other,male,adult
NCT01794884,1,2.0,1,0,3.5263605246161616,6.052089168924417,0,0,0,0,0.0,-1,-1,2,drug,cardiovascular_diseases,randomized,quadruple,parallel,treatment,Other,all,mixed
NCT05241301,1,1.0,1,0,3.258096538021482,6.023447592961033,0,0,0,0,1.0,0,0,not applicable,other,others,non_randomized,unknown,single_group,other,Other,all,adult
NCT03919019,1,2.0,1,0,3.4339872044851463,5.726847747587197,0,0,1,0,0.0,0,0,not applicable,other,others,randomized,triple,parallel,treatment,Other,all,mixed
NCT04668352,1,2.0,2,1,6.932447891572509,5.44673737166631,0,0,1,0,1.0,1,0,3,Multiple,respiratory_disorders,randomized,triple,parallel,prevention,Industry,all,adult
NCT06339294,1,2.0,1,0,4.51085950651685,5.293304824724492,0,0,1,0,1.0,0,0,1,drug,others,randomized,double,parallel,treatment,Other,all,unknown
NCT01112644,1,2.0,2,1,5.327876168789581,6.056784013228625,0,0,0,0,0.0,-1,-1,3,Multiple,neurological_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT01772472,1,2.0,1,0,7.305188215393037,8.31115254800169,0,0,1,0,0.0,-1,-1,3,drug,cancers,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT01170650,0,2.0,1,0,6.091309882077698,7.378383712996714,0,0,1,0,0.0,-1,-1,3,drug,cancers,randomized,quadruple,parallel,treatment,Industry,female,adult
NCT05800912,1,2.0,1,0,4.770684624465665,5.713732805509369,0,0,-1,0,1.0,0,0,not applicable,other,others,randomized,single,parallel,other,Other,all,adult
NCT02357589,1,2.0,1,0,5.351858133476067,6.738152494595957,0,0,-1,0,0.0,-1,-1,not applicable,procedure,others,randomized,single,parallel,treatment,Other,all,unknown
NCT02098876,1,2.0,1,0,4.465908118654584,7.786136437783072,0,0,0,0,0.0,0,1,not applicable,device,cardiovascular_diseases,randomized,single,parallel,treatment,Multiple,all,mixed
NCT03401463,1,2.0,1,0,5.241747015059643,5.53338948872752,0,0,0,0,0.0,0,0,not applicable,other,respiratory_disorders,non_randomized,unknown,parallel,prevention,Other,all,adult
NCT00690898,1,1.0,1,0,4.691347882229144,7.22402480828583,0,0,1,0,0.0,-1,-1,3,drug,endocrine/metabolic_disorders,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT02950220,1,1.0,3,1,1.0986122886681098,6.582025138892826,0,0,1,0,0.0,1,0,1,Multiple,Multiple,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT00215176,1,2.0,1,0,4.189654742026425,6.673297967767654,0,0,-1,0,0.0,-1,-1,2,drug,mental_disorders,randomized,double,parallel,treatment,Multiple,all,adult
NCT03162575,1,2.0,1,0,4.736198448394496,6.739336627357174,0,0,0,0,0.0,0,0,not applicable,behavioral,others,randomized,unknown,parallel,treatment,Other,all,mixed
NCT04808141,1,2.0,2,1,4.948759890378168,6.327936783729195,0,0,0,0,0.0,0,1,not applicable,Multiple,pain_disorders,randomized,single,parallel,treatment,Multiple,all,mixed
NCT00875563,1,1.0,1,0,3.7612001156935615,8.267705664762426,0,0,-1,1,0.0,-1,-1,not applicable,device,Multiple,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT02969057,1,5.0,1,0,2.9444389791664403,5.902633333401366,0,0,0,0,1.0,-1,-1,not applicable,other,endocrine/metabolic_disorders,randomized,unknown,crossover,other,Multiple,male,adult
NCT01223911,1,2.0,1,0,3.555348061489413,6.637258031284457,0,0,0,0,0.0,-1,-1,2,drug,Multiple,randomized,double,parallel,treatment,Industry,all,mixed
NCT01932905,1,3.0,1,0,4.795790545596741,7.387090235656757,0,0,1,0,0.0,-1,-1,not applicable,device,Multiple,randomized,double,parallel,treatment,Other,all,adult
NCT01615510,0,2.0,1,0,3.218875824868201,5.0238805208462765,0,0,1,0,1.0,-1,-1,1,drug,Multiple,randomized,triple,crossover,treatment,Other,all,adult
NCT03010527,1,4.0,2,1,5.384495062789089,6.478509642208569,0,0,1,0,0.0,1,0,2,Multiple,dermatological_disorders,non_randomized,quadruple,parallel,treatment,Industry,all,adult
NCT04310995,1,3.0,1,0,5.017279836814924,7.022868086082641,0,0,0,0,0.0,0,0,4,drug,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT05202262,1,4.0,1,0,6.4692503167957724,7.040536390215956,0,0,0,0,0.0,1,0,3,drug,respiratory_disorders,randomized,quadruple,parallel,treatment,Industry,all,mixed
NCT00254163,1,2.0,1,0,5.220355825078324,7.94873845481361,0,0,0,0,0.0,-1,-1,3,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01039961,1,3.0,1,0,2.833213344056216,4.290459441148391,0,0,0,0,1.0,-1,-1,1,drug,cardiovascular_diseases,randomized,unknown,parallel,treatment,Industry,all,mixed
NCT05026203,1,2.0,1,0,3.218875824868201,6.710523109452428,0,0,-1,0,0.0,0,0,4,drug,mental_disorders,randomized,double,parallel,treatment,Other,all,adult
NCT00171444,1,2.0,1,0,8.399760094524142,5.814130531825066,1,1,-1,0,-1.0,-1,-1,4,behavioral,cardiovascular_diseases,randomized,unknown,parallel,other,Industry,all,adult
NCT02154178,1,2.0,1,0,4.709530201312334,6.785587645007929,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,randomized,unknown,parallel,treatment,Other,all,adult
NCT00329147,1,2.0,1,0,3.044522437723423,3.4657359027997265,0,0,-1,-1,1.0,-1,-1,3,drug,mental_disorders,randomized,unknown,crossover,treatment,Industry,all,adult
NCT01759043,1,2.0,1,0,5.8888779583328805,6.999422467507961,0,0,0,0,0.0,-1,-1,not applicable,procedure,cardiovascular_diseases,randomized,single,parallel,treatment,Other,all,adult
NCT00550030,1,1.0,2,1,1.9459101490553128,7.367708572374371,0,0,0,0,0.0,-1,-1,not applicable,Multiple,dermatological_disorders,,,,,Other,all,adult
NCT00067665,1,2.0,1,0,5.017279836814924,7.477038472319696,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT01008111,0,2.0,1,0,0.0,7.153833801578843,0,0,0,0,0.0,-1,-1,1,drug,others,,,,,Other,all,child
NCT04645043,1,1.0,1,0,3.9318256327243257,4.787491742782046,0,0,-1,0,0.0,0,0,not applicable,other,others,non_randomized,unknown,single_group,other,Other,all,child
NCT06168318,1,13.0,1,0,3.8501476017100575,5.1298987149230735,0,0,0,0,1.0,1,0,1,drug,infectious_diseases,non_randomized,unknown,sequential,treatment,Industry,all,adult
NCT03091842,0,3.0,2,1,0.0,7.693025748417888,0,0,1,0,0.0,0,0,not applicable,Multiple,Multiple,randomized,unknown,parallel,supportive_care,Multiple,female,adult
NCT00461305,1,2.0,1,0,6.042632833682381,6.816735880594968,0,0,0,0,0.0,-1,-1,3,drug,reproductive_health,randomized,single,parallel,treatment,Industry,female,adult
NCT02135549,1,3.0,2,1,3.218875824868201,5.0369526024136295,0,0,0,0,0.0,-1,-1,not applicable,Multiple,endocrine/metabolic_disorders,randomized,triple,crossover,treatment,Industry,all,mixed
NCT00305058,1,2.0,1,0,5.272999558563747,6.411818267709897,0,0,-1,0,1.0,-1,-1,3,drug,pain_disorders,randomized,triple,parallel,treatment,Other,all,adult
NCT05360511,1,2.0,2,1,3.295836866004329,6.126869184114185,0,0,-1,0,1.0,0,0,1,Multiple,musculoskeletal_disorders,randomized,single,parallel,treatment,Other,all,adult
